0	2	
4	7	
5	8	
7	9	
8	11	
9	12	
11	13	
13	15	
14	14	
15	16	
16	17	
17	18	
18	19	
19	20	
20	21	
21	22	
22	23	
23	24	
24	25	
25	27	
27	29	
28	28	
29	32	
31	31	
32	35	
33	30	
34	36	
36	39	
37	38	
38	37	
41	40	
42	42	
43	43	
44	41	
45	34	
46	45	
48	48	
50	44	
51	49	
54	50	
56	51	
62	56	
64	58	
65	59	
68	62	
69	63	
70	52	
71	65	
73	66	
74	67	
75	46	
78	69	
79	72	
81	70	
83	73	
84	74	
85	75	
86	76	
87	78	
90	71	
91	87	
93	82	
94	84	
95	85	
97	64	
99	80	
102	89	
103	91	
106	95	
107	94	
108	96	
112	97	
113	99	
117	100	
118	101	
119	102	
