1	1	
5	7	
6	8		
9	11	
10	12	
11	13	
12	14	
13	15	
14	16	
15	33	
16	18	
18	20	
20	22	
21	24	
24	27	
25	28	
27	30	
28	32	
29	31	
30	35	
31	36	
33	29	
35	37		
38	26	
39	40	
40	42	
44	43	
45	39	
46	46	
47	45	
48	44	
49	35	
52	49	
53	50	
54	51	
55	53	
58	47	
59	55		
62	64	
63	52	
64	45	
66	61	
67	62	
68	65	
69	66	
70	68	
72	70	
74	73	
75	72	
79	76	
80	77	
82	79	
83	82	
84	83	
85	86	
86	85	
88	87	
91	89	
92	90	
93	91	
94	80	
95	92	
96	93	
98	95	
99	90	
101	96	
102	98	
103	99	
104	100	
105	101	
112	104	
113	107	
115	106	
117	108	
118	110	
119	109	
