0	0	
1	2	
2	3	
3	5	
4	4	
5	6	
6	8	
7	10	
8	11	
9	9	
10	12	
11	13	
12	14	
13	15	
14	17	
15	18	
16	20	
17	21	
18	23	
19	24	
21	25	
22	29	
23	27	
24	28	
25	30	
26	35	
27	34	
28	26	
29	31	
31	32	
33	33	
34	37	
35	39	
36	38	
37	40	
38	41	
39	43	
41	48	
42	46	
43	47	
45	49	
48	50	
49	52	
50	53	
53	54	
54	63	
55	56	
56	58	
57	59	
58	60	
59	61	
60	62	
61	64	
62	65	
64	66	
65	68	
66	69	
67	71	
68	70	
70	72	
71	73	
72	75	
74	76	
75	77	
76	78	
78	80	
79	81	
80	82	
81	83	
82	84	
83	85	
84	86	
85	87	
86	88	
88	90	
90	92	
91	93	
92	94	
93	95	
94	96	
95	97	
