0	16	
1	3	
2	4	
3	5	
4	6	
5	7	
6	8	
8	11	
9	12	
11	31	
12	13	
13	15	
14	15	
16	19	
19	14	
20	29	
22	24	
23	25	
24	26	
25	21	
27	34	
28	33	
29	22	
30	32	
31	43	
32	37	
33	4	
35	35	
39	45	
40	40	
41	37	
42	44	
43	48	
44	50	
47	52	
48	68	
50	57	
51	58	
52	59	
55	61	
56	62	
57	63	
58	64	
60	65	
65	67	
66	70	
67	69	
68	74	
69	75	
70	78	
71	76		
75	81	
76	91	
78	112	
79	86		
81	89	
83	95	
85	103		
88	99	
89	97	
90	98	
91	96	
92	114	
93	101	
94	108	
97	102	
98	111	
99	109	
100	106	
101	110	
102	107	
103	93	
106	100	
109	117	
110	104	
111	119	
112	115	
114	101	
117	120	
118	103	
119	125	
121	126	
122	127	
123	136	
126	129	
130	131	
134	138	
135	139	
137	140	
139	143	
140	145	
141	151	
142	148	
143	149	
144	150	
146	152	
147	153	
148	154	
149	155	
152	156	
153	157	
157	159	
159	160	
