3	2	
4	4	
5	5	
6	9	
7	8	
11	10	
12	11	
13	12	
15	17	
16	18	
18	20	
20	22	
21	25	
22	23	
24	24	
25	28	
26	29	
27	30	
28	31	
29	15	
31	32	
32	36		
35	37	
37	38	
38	39	
39	40	
40	41		
42	42	
43	43		
45	47	
46	49	
47	50	
48	46	
50	52	
51	53		
53	54	
54	66	
55	57	
57	58	
58	60	
59	61	
61	45	
62	64	
63	65	
64	72	
65	69	
66	67	
67	68	
68	70	
69	56	
70	63	
71	71	
72	73	
73	74	
74	75	
75	77	
77	80	
78	79	
79	81	
81	86	
82	84	
83	88	
85	90	
87	92	
88	91	
89	96	
90	128	
91	95	
92	97	
93	98	
95	99	
96	100	
97	101	
98	115	
101	105	
102	107	
103	106	
104	109	
105	111	
106	112	
107	113	
108	119	
110	92	
112	116	
114	118	
115	120	
118	124	
119	125	
120	126	
121	127	
123	97	
124	129	
126	133	
127	132	
129	130	
130	134	
131	138	
133	140	
134	136	
135	137	
138	139	
141	142	
142	143	
143	144	
