9	7	
10	10	
11	9	
12	11	
22	15	
25	16	
28	20	
31	25	
32	24	
33	25	
34	28	
36	29	
38	32	
39	34	
42	39	
43	38	
46	40	
48	42	
49	43		
54	45	
55	36	
58	48		
65	56	
66	58	
72	62	
73	63	
75	65	
78	68	
81	71	
83	69	
89	85	
90	81	
95	92	
97	93	
98	96	
102	95	
103	94	
106	97	
107	79	
108	83	
109	99	
112	108	
113	102	
114	97	
115	98	
116	103		
119	110	
120	104	
122	105	
124	111	
125	107		
130	112	
131	113	
132	118	
143	119	
144	117	
145	121	
146	123	
149	126	
150	124	
153	128	
154	130	
157	132	
158	131	
161	134	
162	133	
163	135	
