4	7	
7	10	
8	12	
11	17	
12	16	
14	19	
15	20	
19	22	
24	24	
26	25	
30	27	
31	28	
32	29	
33	31	
34	32	
35	32	
36	33	
38	33	
39	36	
41	40	
43	39	
46	42		
48	44	
49	45	
50	46	
51	47	
52	49	
53	63	
54	51	
55	84	
56	52	
57	53	
58	54	
61	60	
62	57	
63	83	
64	58	
65	59	
70	61	
71	64	
72	69	
73	70	
74	72	
77	66	
78	74	
79	76	
80	77	
81	120	
82	78	
83	79	
84	80	
85	75	
86	82	
88	89	
89	65		
91	93	
92	85	
100	98	
101	101	
103	102	
104	104	
105	105	
107	110	
110	62	
113	111	
114	118	
115	115	
116	112	
118	116	
120	119	
121	122	
123	107	
127	128	
