4	4	
7	6	
11	12	
12	13	
13	15	
14	16	
15	17	
19	19	
20	20	
21	22	
22	23	
23	23	
24	24	
25	25		
31	32	
32	33	
33	34	
34	36	
36	37	
37	42	
39	43	
40	43	
42	45	
46	51	
47	52	
48	50	
49	53	
50	56	
51	59	
52	58	
53	54	
54	57	
55	62	
56	63		
60	64	
61	65	
62	66	
64	68	
66	70	
68	74	
71	77	
72	79	
74	80	
75	85	
77	83	
78	86	
79	84	
80	88	
81	87	
82	90	
83	92	
84	91	
88	94	
89	100	
91	93	
93	101	
94	102	
95	105	
96	104	
98	106	
99	108	
100	109	
102	112	
103	110	
104	111	
107	121	
108	117	
110	122	
111	123	
112	125	
113	126	
116	129	
118	131	
119	134	
121	136	
122	132	
123	138	
124	140	
125	141	
127	142	
128	143	
130	146	
131	147	
132	148	
133	149	
134	150	
135	151	
136	152	
139	155	
142	157	
