3	1	
7	3	
8	3	
10	4	
11	5	
12	9	
13	10	
14	10	
15	12	
17	14	
18	15	
19	16	
20	18	
21	19	
22	21	
23	22	
24	24	
26	26	
27	27	
28	32	
30	24	
31	23		
33	40	
34	34	
35	35	
36	34	
37	38	
38	41	
39	42	
41	44	
42	45	
43	47	
48	49	
49	50	
50	51	
51	51	
52	60	
53	61	
54	54	
55	56	
58	59	
60	62	
61	64	
62	66	
63	67	
64	61	
65	69	
67	72	
68	73	
69	75	
71	76	
72	77	
73	71	
74	78	
76	80	
77	79	
78	81	
79	82	
80	83	
81	84	
83	87	
84	89	
85	91	
90	94	
91	95	
94	96	
95	97		
99	103	
100	100	
101	104	
104	111	
105	112	
108	115	
110	117	
111	118	
113	119	
114	121	
