3	1	
5	3	
7	6	
9	8	
10	10	
12	12	
16	18	
17	19	
18	20	
19	22	
21	26	
22	27	
23	28	
24	29	
25	30	
27	31	
28	33	
31	36	
32	39	
33	41	
35	40	
36	45		
40	46	
41	47	
43	51	
44	53	
45	55	
46	57	
47	58	
48	69	
49	52	
51	60	
54	59	
55	63	
56	62	
57	64	
58	66	
61	65	
63	67	
64	70	
65	71	
67	74	
69	76	
71	78	
72	77	
73	79	
76	81	
77	83	
80	85	
81	87	
82	88	
83	77	
86	80	
87	89	
88	90	
89	91	
90	92	
91	93	
92	94	
93	96	
94	97	
96	99	
97	100	
98	101	 
99	101	
100	102	
101	103	
102	104	
103	105	
107	109	
109	110	
110	111	
111	112	
112	113	
114	114	
116	116	
117	117	
120	121	
122	122	
123	123	
125	125	
126	126	
129	128	
130	129	
