1	1	
3	2	
4	3	
6	6	
7	8	
8	9	
10	10	
11	11	
12	15	
15	16	
16	18	
17	19	
18	20	
20	21	
21	22	
22	24	
23	32	
24	25	
26	28	
27	34	
32	26	
34	39	
36	40	
37	41	
38	42	
39	37	
40	44	
42	45	
44	46	
46	49	
47	48	
48	53	
50	56	
52	59	
53	57	
55	69	
56	68	
58	70	
59	72	
61	73	
66	78	
67	80	
68	81	
69	82	
70	83	
71	79	
72	86	
73	85	
74	88	
75	89	
76	94	
77	76	
78	90	
79	92	
80	91	
82	95	
83	97	
85	98	
87	79	
88	101	
89	102	
90	105	
93	107	
94	108	
95	110	
98	112	
100	114	
102	116	
103	118	
105	119	
107	121	
109	122	
110	123	
111	125	
112	127	
113	128	
114	127	
115	130	
116	131	
