0	2	
1	4	
2	5	
3	6	
4	7	
6	8	
7	20	
8	9		
11	10	
13	12	
15	14	
18	15	
20	17	
21	18	
22	25	
24	44	
25	24	
27	21	
28	26	
30	35	
31	22	
32	29	
33	37	
36	32	
37	23	
39	36	
40	39		
43	46	
45	42	
50	45	
52	47	
53	48	
55	62	
58	53	
59	54	
60	55	
64	57	
66	59	
67	59	
69	61	
71	64	
73	65	
74	66	
75	67	
76	46	
77	70	
79	71	
81	62	
82	57	
83	75	
84	46	
86	78	
87	44	
88	80			
91	83	
92	81	
93	84	
95	85	
96	86	
98	87	
102	82	
103	91	
104	89	
107	93	
110	97	
111	101	
114	99	
115	100	
117	96	
119	102		
121	106	
122	94	
124	112	
125	104	
127	108	
131	113	
132	114	
133	116	
135	109	
137	117	
139	120	
140	121	
141	124	
142	125	
143	126	
144	127	
145	128	
146	130	
