0	0	
1	1	
3	3	
4	4	
6	2	
7	5	
9	5	
10	6	
11	7	
12	8	
13	9	
14	10	
16	13	
17	11	
18	12	
19	14	
20	15	
21	16	
24	17	
25	19	
27	20	
28	21	
29	22	
30	23	
31	24	
32	25	
34	26	
35	27	
36	28	
37	30	
38	31	
39	32	
40	33	
41	34	
42	35	
44	36	
45	37	
46	38	
48	39	
49	41	
50	42	
53	43	
54	46	
55	48	
56	47	
57	49	
58	51	
59	52	
61	53	
62	50	
63	55	
64	57	
65	58	
66	60	
67	59	
68	61	
70	63	
71	64	
72	65	
73	66	
74	68	
75	69	
77	71	
78	72	
80	73	
81	74	
83	76	
84	78	
85	77	
86	79	
87	80	
89	82	
90	83	
91	84	
92	85	
93	86	
94	88	
95	87	
97	89	
99	90	
100	91	
101	92	
103	94	
106	96	
108	97	
110	99	
112	102	
113	101	
114	103	
115	104	
116	105	
118	106	
119	109	
120	108	
123	107	
124	110	
126	111	
130	114	
131	115	
133	116	
134	117	
135	118	
136	119	
137	120	
138	121	
139	123	
140	124	
141	125	
