4	4	
5	6	
6	7	
7	8	
10	9		
14	10	
18	14	
19	13	
20	17	
21	18	
22	20	
23	19	
24	12	
30	23	
34	29	
35	28	
37	42	
38	32	
39	31	
43	36	
44	37		
49	40	
51	43	
52	46	
53	45	
56	50	
58	100	
60	54	
61	55	
62	57	
63	58	
64	56	
66	61	
67	60	
68	63	
69	65	
70	66	
71	68	
73	67	
75	69	
79	71	
81	74	
82	76	
83	77	
84	78	
86	79	
89	81	
92	82	
93	83	
94	86	
98	88	
99	89	
101	90	
102	88	
104	91	
105	93	
106	90	
108	94	
109	97	
111	97	
112	98	
113	100	
114	101	
116	103	
118	107	
119	106	
121	104	
122	105	
124	110	
125	111	
126	114	
127	113	
128	117	
129	127		
132	112	
133	115	
134	118	
135	80	
136	119	
137	120	
139	123	
140	124	
142	116	
143	109	
145	125	
146	129	
147	136	
148	121	
149	128	
150	126	
151	137	
152	130	
153	140	
154	132	
156	134	
157	135	
158	138	
159	139	
160	141	
161	107	
163	144	
164	148	
165	147	
166	145	
168	150	
169	151	
170	149	
171	153	
172	155	
173	156	
177	160		
179	161	
180	163	
181	162	
