0	0	
1	1	
4	2	
6	3	
7	4	
8	5	
9	6	
10	8	
11	10	
12	7	
13	9	
14	12	
15	13	
16	14	
17	15	
19	16	
22	20	
23	21	
25	23	
26	30	
27	26	
28	28	
31	29	
32	31	
33	32	
34	34	
36	33	
40	38	
42	40	
47	47	
48	46	
51	48	
52	49	
53	50	
56	52	
58	54	
59	55	
61	57	
62	59		
64	62	
66	58	
70	63	
73	66	
76	71	
78	73	
79	74	
80	76	
81	75	
84	77	
85	81	
86	79	
87	80	
88	83	
90	86	
92	84	
93	87	
95	88	
96	85	
98	89	
99	92	
100	91	
102	89	
105	94	
106	95	
109	96	
111	98	
112	101	
115	105	
116	104	
117	100	
119	108	
120	109	
121	111	
122	112	
125	110		
127	114	
128	115	
129	123	
130	124	
131	119	
134	120	
135	121	
136	122	
140	126	
141	127	
142	125	
143	128	
144	131	
145	117	
146	132	
147	135	
148	133	
149	136	
152	142	
154	142	
155	143	
156	144	
157	149	
158	150	
159	151	
160	152	
161	152	
162	153	
163	154	
166	155	
167	156	
168	157	
169	158	
170	159	
171	166	
173	171	
175	165	
176	167	
177	169	
178	170	
179	175	
181	172	
182	176	
183	162	
185	173	
186	180	
