0	1	
2	5	
4	3	
5	7	
6	6	
9	9	
12	13	
13	14	
14	11	
15	16	
17	19	
18	18		
20	22	
22	25	
23	26	
24	28	
25	29	
26	33	
29	36	
30	37	
36	42	
37	44	
38	45	
39	46	
40	47	
41	49	
42	52	
43	43	
44	53	
45	54	
47	55	
48	56	
50	61	
51	62	
52	63	
53	65	
54	66	
55	67	
56	68	
57	69	
58	71	
60	76	
61	75	
62	74	
63	77	
64	78	
65	81	
66	83		
68	86	
70	89	
72	91	
73	92	
74	93		
77	94		
81	95	
82	96	
83	97	
85	116	
87	103	
88	104	
90	35	
91	107	
93	109	
94	112	
95	110	
96	114	
97	115	
98	117	
102	122	
103	124	
104	125	
105	126	
106	128	
110	132	
111	133	
112	129	
114	139	
115	135	
116	136	
117	137	
119	138		
121	141	
122	140	
124	144	
