2	6	
3	2	
4	5	
7	8	
8	9	
9	10	
10	11	
13	12	
14	13	
15	14	
17	16	
21	17	
22	19	
23	20	
24	20	
25	22	
26	26	
29	30	
30	29	
31	33	
34	36	
35	37	
36	38	
37	38	
39	40	
41	43	
42	44	
43	45	
44	46	
45	48	
46	51	
48	56	
49	54		
52	57	
54	61	
56	60	
58	62	
59	65	
61	68	
63	69	
64	70		
68	73	
69	75	
71	77	
72	81	
73	82	
74	83	
75	84	
79	86	
80	87	
81	88	
82	89	
83	90	
84	91	
85	92	
86	93	
87	94	
88	97	
89	81	
90	88		
92	100	
93	103	
97	108	
99	110	
100	111	
102	112	
103	115	
104	116	
105	119	
106	120	
107	121	
111	124	
113	126	
115	133	
116	134	
117	135	
118	133	
120	134	
121	139	
122	138	
123	140	
126	141	
127	143	
128	144	
130	146	
