5	5		
7	7	
8	8	
12	11	
14	12	
15	13	
16	15	
18	18	
20	20	
24	19	
26	26	
28	9	
29	76	
30	28	
31	30	
34	34	
35	35	
36	38	
37	40	
38	39	
41	42		
43	44	
44	46	
45	45	
47	47	
49	48	
50	49	
51	82	
52	36	
53	50	
56	51	
57	32	
58	99	
60	58	
62	65	
63	93	
64	63	
65	64	
67	52	
68	67	
69	69	
70	74	
71	77	
72	78	
73	79	
74	80	
75	92	
76	84	
77	85		
79	86	
80	87	
81	88	
82	89	
85	90		
88	94	
89	95	
90	96	
96	101	
97	103	
98	104	
99	105	
100	106	
101	108	
102	109	
106	112	
108	114	
110	116	
112	117	
113	118	
115	119	
117	121	
119	123	
120	125	
123	126	
124	127	
125	128	
126	129	
127	130	
129	136	
130	138	
