6	5	
7	6	
12	9	
13	11	
15	16	
16	15	
17	19	
18	18	
19	20	
22	26	
23	27	
24	29	
26	32	
28	31	
29	37	
30	38	
31	40	
32	36	
33	41	
38	47	
39	45	
41	49	
43	50	
44	53	
45	57	
46	54	
47	52	
49	62	
50	60	
51	105	
52	63	
53	67	
54	71	
55	91	
56	75	
57	79	
58	77	
60	83	
61	82	
62	81	
64	86	
66	89	
67	88	
68	92	
69	93	
70	94	
73	99	
74	100	
75	102	
76	104	
77	106	
78	107	
79	101	
80	109	
81	110	
82	98	
84	113	
87	117	
88	119	
90	122	
91	124	
92	123	
93	112	
94	128	
96	114	
97	130	
99	131	
100	132	
101	135		
104	138	
105	142	
107	140	
109	145	
111	149	
114	153	
116	154	
118	155	
119	161	
120	157	
122	162	
123	167		
125	168	
127	170	
128	176	
130	178	
131	180	
133	183	
134	185	
136	187	
