0	1	
4	6	
5	7	
6	9	
8	12	
9	13	
10	14	
11	15	
14	21	
15	23		
17	18	
18	24	
19	25	
21	27	
23	31	
24	32	
27	35	
28	34	
30	37	
31	38	
34	44	
35	42	
36	45	
37	46	
39	48	
42	44	
43	51		
47	56	
48	57	
49	58	
50	59			
57	66	
58	67	
59	71	
60	68	
61	69	
62	70	
63	75	
64	72	
66	76	
67	77	
68	87	
69	78	
70	82	
71	80	
72	81	
73	83	
75	84	
76	86	
77	84	
80	90	
81	91	
83	93	
84	94	
85	95	
88	97	
91	101	
92	102	
93	103	
94	104	
95	105	
96	106	
98	107	
99	108	
102	111	
104	112	
105	114	
106	117	
108	118	
109	120	
110	121	
111	123	
112	124	
114	122	
115	125	
117	127	
118	128	
119	132	
120	130	
121	131	
122	133	
123	134	
124	135	
125	136	
128	138	
129	139	
131	140	
132	141	
134	144	
135	146	
136	147	
137	148	
139	150	
140	152	
141	153	
142	154	
143	155	
145	158	
146	160	
147	161	
148	162	
149	163	
151	167	
153	167	
154	168	
155	169	
157	173	
158	174	
159	175	
160	176	
161	177	
162	178	
163	179	
164	181	
165	180	
166	184	
168	186	
169	187	
170	188	
171	189	
172	190	
174	192	
175	194	
176	195	
177	196	
178	197	
179	198	
183	202	
185	204	
186	205	
187	206	
190	208	
191	210	
192	211	
193	212	
194	213	
195	214	
196	215	
197	216	
198	217	
199	218	
200	220	
201	219	
204	221	
205	222	
206	223	
207	224	
209	225	
210	226		
213	228	
214	229	
216	231	
218	234	
219	235	
220	236		
223	237	
226	239	
227	240	
229	243		
233	248	
234	249	
235	250	
237	250		
242	258	
243	259	
244	260	
245	262	
246	263		
248	265	
249	266	
250	267	
251	269	
252	268		
256	271	
257	272	
258	274		
261	276	
263	277	
264	279	
265	278	
266	280		
272	283	
273	284	
276	285		
281	291	
282	293	
283	294	
285	298	
286	297	
288	300	
289	302	
292	303	
293	305	
294	306	
297	308	
298	309	
299	310	
