6	4	
8	6	
12	7	
13	10	
15	13	
16	12	
17	14	
18	16	
19	15	
21	19	
22	15	
23	18	
24	21	
25	22	
27	25	
30	27	
31	33	
32	29	
33	31	
34	49	
36	34	
38	35	
39	37	
40	36	
41	39	
42	38	
44	40	
46	44	
48	48	
49	47	
50	46	
51	51	
52	55	
53	39	
56	53	
57	56	
58	59	
59	60	
60	61		
63	62	
64	64	
65	65	
66	66	
67	67	
69	68	
72	70	
73	71	
74	72	
75	73	
77	75	
78	87	
79	85	
80	81	
82	77	
83	79	
86	82	
87	83	
88	84	
93	88	
96	91	
97	92	
98	93	
99	99	
100	101	
101	98	
104	103	
105	104	
107	106	
109	107		
111	111	
113	108	
114	109	
115	110	
116	111	
119	112	
120	113		
123	114	
124	116	
126	118	
128	119	
132	125		
135	122	
136	127	
138	128	
140	129	
141	130	
142	131	
143	132	
144	133	
145	134	
147	136	
148	137	
151	138	
153	139	
