1	1	
3	2	
5	4	
6	6	
7	7	
8	8	
9	9	
10	10	
11	11	
12	12	
13	13	
14	15	
16	16	
17	17	
18	18	
19	19	
20	45	
21	21	
22	22	
23	23	
25	24	
26	25	
27	26	
28	27	
29	28	
30	32	
31	33	
32	34	
33	35	
34	36	
35	37	
36	38	
37	40	
39	41	
40	42	
41	43	
42	44	
46	52	
48	51	
49	53	
50	54	
52	55	
54	56	
55	57	
57	59	
58	60	
59	63	
60	65	
61	66	
62	67	
64	62	
66	70	
67	71	
68	72	
70	74	
71	75	
72	77	
73	78	
74	79	
75	80	
76	81	
77	82	
78	83	
79	84	
80	85	
82	88	
83	78	
84	89	
85	90	
86	91	
87	92	
88	93	
89	94	
90	95	
91	96	
92	97	
94	99	
96	100	
97	101	
98	102	
99	103	
100	105	
101	106	
102	104	
103	107	
104	109	
105	110	
106	113	
108	116	
109	117	
