7	0	
10	1	
11	2	
14	4	
18	6	
21	7	
24	8	
25	10	
27	11	
28	12	
29	13	
30	14	
32	16	
33	17	
35	15	
36	18	
37	20	
38	21	
39	22	
40	22	
42	26	
43	25	
44	26	
45	29	
46	30	
47	32	
52	35	
53	37	
54	39	
55	38	
56	41	
60	42	
64	44	
65	45	
66	46	
67	47	
69	48	
71	49	
72	51	
74	53	
75	56	
76	57	
78	60	
80	62	
81	64	
82	67	
84	68	
85	69	
86	70	
88	61	
89	76	
90	75	
92	74	
96	71	
97	81	
99	83	
100	84	
102	86	
103	85	
104	87	
105	88	
106	89	
107	91	
109	93	
110	94	
111	96	
112	102	
113	104	
114	97	
115	98	
116	95	
117	99	
118	100	
119	92	
120	103	
121	106	
122	105	
123	108	
125	109	
126	111	
127	113	
128	112	
131	114	
132	115	
134	118	
135	119	
136	120	
138	123	
139	125	
142	128	
143	129	
