7	8	
8	9	
9	10	
10	11	
12	12	
13	15	
14	17	
15	16	
17	18	
18	21	
19	20	
21	24	
22	26	
25	27	
26	29	
28	30	
29	30	
31	85	
32	33	
35	87	
36	37	
37	38	
38	36	
39	39	
40	43	
46	46	
48	50	
49	52	
50	53	
52	55	
53	56	
54	57	
56	61	
62	69	
63	70	
64	71	
65	65	
66	73	
70	78		
74	80		
80	88	
81	89	
82	90	
84	91	
85	93	
87	94	
88	96	
89	97	
91	98	
93	101	
94	102	
96	103	
99	104	
102	107	
104	109	
105	115	
107	110	
108	111	
111	113	
112	112	
113	114	
115	115	
117	129	
120	121	
121	108	
123	123	
124	122	
126	124	
128	127	
129	128	
131	131	
132	132	
133	133		
138	136	
