0	116	
1	113	
2	14	
3	57	
4	81	
5	9	
6	119	
7	95	
8	120	
9	48	
10	53	
11	45	
12	55	
13	72	
14	54	
15	118	
17	76	
18	84	
19	87	
20	49	
21	47	
22	88	
23	0	
24	128	
25	90	
26	91	
27	93	
28	89	
29	39	
30	96	
31	29	
32	30	
33	25	
34	99	
35	18	
36	21	
38	73	
40	63	
42	59	
43	61	
44	58	
45	26	
46	11	
47	22	
48	67	
49	75	
50	13	
51	1	
53	123	
54	125	
55	124	
56	69	
57	100	
58	107	
59	92	
60	122	
61	111	
62	24	
63	51	
64	62	
65	17	
66	112	
67	12	
68	105	
69	65	
70	68	
71	79	
72	6	
73	50	
74	23	
75	66	
76	15	
77	127	
78	32	
79	7	
80	43	
81	33	
82	60	
84	44	
85	37	
86	56	
88	2	
89	80	
90	41	
91	83	
92	82	
94	66	
96	97	
97	121	
98	94	
99	42	
100	85	
102	19	
103	86	
104	27	
105	98	
106	70	
107	35	
108	108	
109	110	
110	8	
111	34	
112	3	
113	101	
114	5	
115	104	
116	106	
117	109	
119	71	
121	46	
122	115	
123	36	
124	20	
125	114	
126	38	
127	16	
128	40	
