0	54	
2	37	
3	41	
4	46	
6	61	
7	58	
8	25	
9	29	
11	3	
15	14	
16	2	
17	38	
18	16	
19	35	
20	55	
21	1	
22	4	
23	66	
24	13	
25	45	
29	8	
31	19	
32	76	
33	36	
34	47	
35	43	
36	60	
37	48	
38	65	
39	79	
40	39	
41	40	
42	44	
43	85	
44	75	
45	67	
47	90	
48	86	
49	63	
50	56	
51	70	
52	15	
53	80	
54	33	
55	27	
56	21	
57	23	
58	87	
59	30	
60	81	
61	73	
62	71	
63	68	
64	78	
65	12	
66	32	
67	20	
68	82	
69	17	
70	64	
71	7	
72	10	
73	9	
74	34	
75	62	
76	69	
77	92	
78	57	
79	91	
80	53	
81	51	
82	50	
83	24	
84	22	
85	74	
86	49	
87	72	
89	77	
90	83	
93	11	
