0	12	
1	8	
2	17	
3	100	
4	39	
5	55	
6	91	
7	84	
8	102	
9	37	
10	7	
11	105	
12	13	
13	40	
14	64	
15	51	
16	41	
17	33	
18	103	
19	71	
20	66	
21	69		
23	54	
24	106	
25	107	
26	10	
27	95	
28	87	
29	28	
30	58	
31	56	
32	104	
33	24	
34	42	
35	5	
36	52	
37	34	
38	82	
39	79	
40	74	
41	67	
42	112	
43	6	
45	25	
46	23	
47	21	
48	62	
49	96	
50	20	
51	59	
52	46	
53	36	
54	76	
55	49		
57	48	
58	81	
59	60	
60	73	
61	38	
62	68	
63	65	
64	86	
65	75	
66	19	
67	114	
68	111	
69	109	
70	113	
71	78	
72	35	
73	32	
74	92	
75	80	
76	9	
77	108	
78	29	
79	72	
80	61	
81	26	
82	43	
83	2	
84	99	
86	101	
87	98	
88	15	
89	11	
90	47	
91	57	
92	83	
93	70	
94	44	
95	110	
96	90	
97	50	
98	31	
99	97	
100	93	
102	30	
103	16	
104	77	
105	14	
106	53	
107	45	
