0	93	
1	24	
2	77	
4	6	
6	54	
7	55	
8	32	
9	38	
10	53	
11	15	
12	10	
13	48	
14	8	
15	97	
16	49	
17	60	
18	68	
19	34	
20	66	
21	28	
22	57	
24	61	
25	30	
26	25	
27	58	
30	27	
31	26	
32	18	
33	13	
34	0	
37	109	
39	17	
40	122	
42	22	
43	108	
45	19	
46	100	
47	7	
48	103	
49	125	
50	117	
51	98	
52	96	
54	89	
55	71	
57	1	
59	95	
60	59	
61	4	
62	106	
63	106	
65	119	
66	42	
67	56	
68	33	
69	12	
70	75	
71	64	
72	70	
73	40	
74	69	
75	39	
76	43	
77	83	
78	3	
79	82	
80	102	
81	63	
82	44	
83	128	
84	45	
86	86	
87	99	
88	14	
89	73	
90	31	
91	78	
92	9	
94	29	
95	21	
96	20	
97	11	
98	80	
99	84	
100	121	
101	74	
102	62	
103	104	
104	126	
105	123	
106	85	
107	90	
108	107	
109	111	
110	81	
112	124	
113	127	
114	47	
115	36	
116	35	
117	76	
118	65	
119	67	
120	50	
121	110	
122	114	
123	112	
124	46	
125	5	
126	72	
127	79	
128	88	
130	51	
131	23	
