0	1	
1	2	
4	5	
5	56	
8	89	
9	91	
10	88	
11	79	
12	84	
13	80	
14	81	
15	64	
16	42	
17	61	
18	58	
19	7	
20	94	
22	15	
24	3	
25	39	
26	18	
27	78	
28	23	
29	35	
30	13	
31	90	
32	0	
33	40	
34	9	
35	38	
36	22	
37	83	
38	92	
39	37	
40	44	
42	25	
43	46	
44	48	
45	31	
46	43	
47	28	
48	85	
49	29	
50	26	
52	27	
53	49	
54	63	
55	16	
57	47	
58	52	
59	53	
60	71	
61	20	
62	72	
63	19	
64	65	
65	59	
66	10	
67	76	
68	17	
69	6	
70	77	
71	55	
72	67	
73	60	
74	87	
75	93	
76	74	
77	45	
78	21	
80	24	
81	82	
83	30	
84	86	
85	70	
86	32	
87	68	
88	34	
89	69	
90	36	
91	41	
92	54	
93	51	
