0	28	
1	13	
2	44	
3	36	
5	10	
6	19	
7	0	
8	66	
9	46	
10	31	
11	37	
12	35	
14	38	
15	67	
16	45	
17	42	
18	27	
19	73	
20	41	
22	14	
23	1	
24	32	
25	2	
26	80	
27	26	
28	40	
29	5	
30	51	
31	59	
33	24	
34	20	
35	74	
36	33	
37	84	
38	63	
39	88	
40	22	
41	16	
42	47	
43	15	
44	79	
45	60	
46	71	
48	12	
49	85	
50	64	
51	91	
52	23	
53	17	
54	86	
55	89	
56	69	
57	52	
58	9	
59	29	
60	3	
61	70	
62	30	
63	68	
64	54	
65	7	
66	83	
67	65	
68	48	
69	25	
70	8	
71	49	
73	81	
75	82	
76	43	
77	39	
78	18	
79	75	
80	57	
81	53	
82	4	
83	56	
84	55	
85	62	
86	76	
87	34	
88	11	
