0	67	
1	56	
2	22	
3	11	
4	95	
6	24	
7	42	
8	25	
9	69	
10	32	
11	77	
13	87	
14	18	
15	8	
16	3	
17	99	
18	27	
19	49	
20	100	
22	74	
23	6	
24	96	
26	28		
31	7	
32	92	
33	75	
34	38	
35	58	
36	39	
37	71	
38	104	
39	65	
40	54	
41	40	
42	60	
43	79	
44	51	
45	19	
46	15	
47	5		
49	14	
50	93	
51	31	
52	106	
53	30	
54	21	
55	62	
56	41		
58	91	
59	20	
60	48	
61	80	
62	63	
63	59	
64	23	
65	36	
66	97	
67	55	
69	57	
70	9	
71	107	
72	90	
73	52	
74	13	
76	4	
77	16	
78	101	
79	82	
80	34	
81	72	
82	61	
83	53	
84	17	
86	73	
87	102	
88	78	
89	47	
90	29	
91	81	
92	50	
93	45	
94	33		
97	46	
99	66	
100	2	
101	103	
102	88	
103	105	
104	89	
105	26	
106	12	
108	76	
109	35	
110	10	
111	1	
112	43		
115	83	
