0	65	
2	43	
3	42	
4	41	
5	62	
6	25	
7	16	
8	3	
9	4	
10	18	
11	2	
12	80	
13	1	
14	44	
15	83	
16	5	
17	10	
18	8	
20	23	
21	66	
22	31	
23	34	
24	46	
25	19	
26	50	
27	30	
28	67	
29	45	
30	82	
31	20	
32	64	
33	21	
34	22	
36	24	
37	27	
39	55	
40	73	
41	37	
42	49	
43	53	
44	70	
46	76	
47	33	
48	84	
49	32	
50	48	
53	29	
54	77	
55	28	
56	38	
57	57	
58	52	
60	78	
61	75	
62	72	
63	51	
64	86	
65	12	
66	35	
67	15	
68	17	
69	6	
70	36	
71	39	
72	0	
73	59	
74	40	
75	85	
76	11	
77	13	
78	9	
79	7	
80	81	
81	71	
82	14	
83	58	
85	74	
86	68	
87	63	
88	60	
