0	51	
2	73	
3	74	
4	39	
5	55	
6	75	
7	66	
8	63	
9	86	
10	54	
11	37	
12	49	
14	35	
15	44	
16	21	
17	67	
19	32	
20	61	
21	19	
22	56	
24	31	
26	46	
27	50	
28	15	
30	38	
31	8	
32	83	
33	85	
34	45	
35	84	
36	64	
37	68	
38	57	
39	80	
40	47	
41	30	
42	9	
43	71	
44	2	
45	65	
46	76	
47	17	
48	16	
49	28	
50	42	
51	33	
52	53	
53	87	
54	52	
55	40	
56	14	
57	77	
58	3	
59	4	
60	69	
61	36	
62	62	
63	59	
64	24	
65	11	
66	27	
67	12	
68	0	
69	10	
70	88	
72	78	
73	34	
74	70	
75	29	
76	43	
77	25	
78	41	
79	48	
80	1	
81	5	
82	58	
83	23	
86	82	
87	60	
88	7	
