0	81	
1	75	
2	12	
3	15	
4	64	
5	54	
6	48	
7	60	
8	85	
9	40		
11	80	
12	30	
13	46	
14	21	
17	61	
19	62	
20	73	
21	44	
24	57	
25	0	
26	45	
28	28	
29	14	
30	87	
31	39	
33	43	
34	32	
35	5	
36	84	
37	88	
38	26	
39	83	
40	1	
41	58	
42	82	
43	63	
44	42	
45	50	
47	24	
48	29	
49	74	
50	56	
51	71	
52	2	
53	3	
54	41	
55	4	
56	23	
57	66	
58	70	
59	47	
60	53	
61	49	
62	22	
63	77	
64	76	
65	55	
66	27	
67	37	
68	10	
69	7	
70	6	
71	20	
72	36	
73	34	
74	33	
75	31	
76	25	
77	68	
78	67	
79	59	
80	65	
81	17	
82	78	
83	18	
84	79	
85	16	
87	69	
88	9	
89	8	
90	72	
91	11	
92	13	
