6	3	
9	8	
12	6	
13	9	
14	7	
15	10	
16	5	
17	11	
18	12	
24	16	
26	18	
28	17	
29	20	
36	22	
38	23	
40	27	
41	28	
42	29	
43	30	
44	32	
47	36	
55	40	
57	39	
58	42	
59	10	
60	43	
66	50	
67	51	
68	52	
69	54	
70	49	
73	55	
75	57	
77	59	
78	60	
88	65	
90	69	
92	70	
94	71	
96	72	
101	75	
104	74	
106	80	
107	81	
108	84	
109	83	
110	85	
111	86	
112	87	
114	88	
116	91	
117	90	
120	93	
126	94	
129	98	
130	96	
131	99		
137	102	
139	109	
140	113	
141	112	
146	115	
149	110	
154	127	
157	130	
158	124	
164	138	
170	142	
171	150		
174	147	
175	149	
177	151	
179	152	
181	158	
183	159	
184	155	
186	160	
