5	7	
7	4	
9	8	
12	10	
14	11	
15	16	
17	21	
20	22	
23	19	
24	34	
25	23	
28	28	
33	42	
41	43	
45	51	
46	47	
47	50	
49	56	
50	37	
53	54	
54	58		
56	59	
59	44	
65	60	
66	62	
67	64	
68	51	
71	65		
74	77	
76	81	
77	82	
79	83	
80	84	
83	86	
84	106	
85	93	
86	87	
87	104	
88	78	
89	91	
93	95	
95	98	
96	108	
97	116	
100	103	
101	111	
102	109	
103	112	
105	122	
107	121	
108	139	
109	117	
110	127	
111	128	
112	125	
113	131	
114	130	
115	123	
117	133	
118	135	
119	138	
120	140	
121	134	
122	142	
125	143	
128	150	
129	144	
130	152	
136	145	
138	158	
140	161	
141	162	
145	157	
148	169	
149	190	
151	170	
154	173	
156	168	
157	195	
161	172		
172	140	
181	189	
182	202	
183	188	
184	203	
186	198	
191	199	
193	216	
198	211	
