2	2	
4	24	
5	6	
6	8	
20	11	
21	26	
22	22	
24	0	
25	16	
26	18	
28	21	
30	25	
31	24	
33	22	
35	35	
36	29	
37	31	
38	33	
39	34	
43	38	
51	43	
52	47	
54	49	
56	51	
57	52	
58	114	
59	55	
60	56	
61	57	
63	56	
64	58	
65	63	
69	67	
70	69	
72	71	
73	72	
74	73	
76	74	
79	76	
82	79	
83	77	
84	78	
85	80	
86	82	
87	81	
88	83	
90	86	
91	85	
93	87	
94	89	
95	88	
97	91	
101	93	
103	98	
104	79	
106	100	
108	99	
110	90	
111	103	
113	106	
114	107		
119	118	
120	119		
126	129	
127	132	
137	140	
139	141	
141	145	
142	148	
144	147	
145	147	
147	152	
148	152	
152	159	
153	158	
157	163	
158	162	
159	164	
160	168	
161	170	
162	169	
163	172		
166	174	
168	161	
170	176	
173	177	
174	181	
